(phone,memory,color,state,daytime,price)
('iPhone XR',128,'Blanco','Buen estado','2020/12/16 22:49:16',472),
('iPhone XR',128,'Blanco','Muy bueno','2020/12/16 22:49:16',525),
('iPhone XR',128,'Blanco','Impecable','2020/12/16 22:49:16',558),
('iPhone XR',256,'Negro','Stallone','2020/12/16 22:49:29',557),
('iPhone XR',256,'Negro','Correcto','2020/12/16 22:49:29',669),
('iPhone XR',256,'Negro','Buen estado','2020/12/16 22:49:29',NULL),
('iPhone XR',256,'Negro','Muy bueno','2020/12/16 22:49:29',749),
('iPhone XR',256,'Negro','Impecable','2020/12/16 22:49:29',615),
('iPhone XR',256,'Rojo','Stallone','2020/12/16 22:49:41',480),
('iPhone XR',256,'Rojo','Correcto','2020/12/16 22:49:41',470),
('iPhone XR',256,'Rojo','Buen estado','2020/12/16 22:49:41',504),
('iPhone XR',256,'Rojo','Muy bueno','2020/12/16 22:49:41',496),
('iPhone XR',256,'Rojo','Impecable','2020/12/16 22:49:41',NULL),
('iPhone XR',256,'Coral','Stallone','2020/12/16 22:49:52',480),
('iPhone XR',256,'Coral','Correcto','2020/12/16 22:49:52',499),
('iPhone XR',256,'Coral','Buen estado','2020/12/16 22:49:52',589),
('iPhone XR',256,'Coral','Muy bueno','2020/12/16 22:49:52',599),
('iPhone XR',256,'Coral','Impecable','2020/12/16 22:49:52',NULL),
('iPhone XR',256,'Azul','Stallone','2020/12/16 22:50:03',470),
('iPhone XR',256,'Azul','Correcto','2020/12/16 22:50:03',499),
('iPhone XR',256,'Azul','Buen estado','2020/12/16 22:50:03',569),
('iPhone XR',256,'Azul','Muy bueno','2020/12/16 22:50:03',525),
('iPhone XR',256,'Azul','Impecable','2020/12/16 22:50:03',545),
('iPhone XR',256,'Amarillo','Stallone','2020/12/16 22:50:15',NULL),
('iPhone XR',256,'Amarillo','Correcto','2020/12/16 22:50:15',519),
('iPhone XR',256,'Amarillo','Buen estado','2020/12/16 22:50:15',632),
('iPhone XR',256,'Amarillo','Muy bueno','2020/12/16 22:50:15',NULL),
('iPhone XR',256,'Amarillo','Impecable','2020/12/16 22:50:15',NULL),
('iPhone XR',256,'Blanco','Stallone','2020/12/16 22:50:26',NULL),
('iPhone XR',256,'Blanco','Correcto','2020/12/16 22:50:26',490),
('iPhone XR',256,'Blanco','Buen estado','2020/12/16 22:50:26',NULL),
('iPhone XR',256,'Blanco','Muy bueno','2020/12/16 22:50:26',696),
('iPhone XR',256,'Blanco','Impecable','2020/12/16 22:50:26',NULL),
('iPhone XS',64,'Gris','Stallone','2020/12/16 22:50:39',473),
('iPhone XS',64,'Gris','Correcto','2020/12/16 22:50:39',457),
('iPhone XS',64,'Gris','Buen estado','2020/12/16 22:50:39',513),
('iPhone XS',64,'Gris','Muy bueno','2020/12/16 22:50:39',496),
('iPhone XS',64,'Gris','Impecable','2020/12/16 22:50:39',531),
('iPhone XS',64,'Oro','Stallone','2020/12/16 22:50:50',480),
('iPhone XS',64,'Oro','Correcto','2020/12/16 22:50:50',460),
('iPhone XS',64,'Oro','Buen estado','2020/12/16 22:50:50',499),
('iPhone XS',64,'Oro','Muy bueno','2020/12/16 22:50:50',496),
('iPhone XS',64,'Oro','Impecable','2020/12/16 22:50:50',519),
('iPhone XS',64,'Plata','Stallone','2020/12/16 22:51:01',463),
('iPhone XS',64,'Plata','Correcto','2020/12/16 22:51:01',456),
('iPhone XS',64,'Plata','Buen estado','2020/12/16 22:51:01',487),
('iPhone XS',64,'Plata','Muy bueno','2020/12/16 22:51:01',531),
('iPhone XS',64,'Plata','Impecable','2020/12/16 22:51:01',519),
('iPhone XS',256,'Gris','Stallone','2020/12/16 22:51:12',562),
('iPhone XS',256,'Gris','Correcto','2020/12/16 22:51:12',526),
('iPhone XS',256,'Gris','Buen estado','2020/12/16 22:51:12',609),
('iPhone XS',256,'Gris','Muy bueno','2020/12/16 22:51:12',598),
('iPhone XS',256,'Gris','Impecable','2020/12/16 22:51:12',642),
('iPhone XS',256,'Oro','Stallone','2020/12/16 22:51:23',528),
('iPhone XS',256,'Oro','Correcto','2020/12/16 22:51:23',526),
('iPhone XS',256,'Oro','Buen estado','2020/12/16 22:51:23',531),
('iPhone XS',256,'Oro','Muy bueno','2020/12/16 22:51:23',598),
('iPhone XS',256,'Oro','Impecable','2020/12/16 22:51:23',620),
('iPhone XS',256,'Plata','Stallone','2020/12/16 22:51:34',530),
('iPhone XS',256,'Plata','Correcto','2020/12/16 22:51:34',600),
('iPhone XS',256,'Plata','Buen estado','2020/12/16 22:51:34',559),
('iPhone XS',256,'Plata','Muy bueno','2020/12/16 22:51:34',598),
('iPhone XS',256,'Plata','Impecable','2020/12/16 22:51:34',620),
('iPhone 11',64,'Negro','Stallone','2020/12/16 22:51:45',610),
('iPhone 11',64,'Negro','Correcto','2020/12/16 22:51:45',605),
('iPhone 11',64,'Negro','Buen estado','2020/12/16 22:51:45',609),
('iPhone 11',64,'Negro','Muy bueno','2020/12/16 22:51:45',670),
('iPhone 11',64,'Negro','Impecable','2020/12/16 22:51:45',640),
('iPhone 11',64,'Rojo','Stallone','2020/12/16 22:51:57',635),
('iPhone 11',64,'Rojo','Correcto','2020/12/16 22:51:57',570),
('iPhone 11',64,'Rojo','Buen estado','2020/12/16 22:51:57',579),
('iPhone 11',64,'Rojo','Muy bueno','2020/12/16 22:51:57',619),
('iPhone 11',64,'Rojo','Impecable','2020/12/16 22:51:57',627),
('iPhone 11',64,'Amarillo','Stallone','2020/12/16 22:52:08',650),
('iPhone 11',64,'Amarillo','Correcto','2020/12/16 22:52:08',650),
('iPhone 11',64,'Amarillo','Buen estado','2020/12/16 22:52:08',579),
('iPhone 11',64,'Amarillo','Muy bueno','2020/12/16 22:52:08',639),
('iPhone 11',64,'Amarillo','Impecable','2020/12/16 22:52:08',645),
('iPhone 11',64,'Verde','Stallone','2020/12/16 22:52:20',650),
('iPhone 11',64,'Verde','Correcto','2020/12/16 22:52:20',621),
('iPhone 11',64,'Verde','Buen estado','2020/12/16 22:52:20',609),
('iPhone 11',64,'Verde','Muy bueno','2020/12/16 22:52:20',649),
('iPhone 11',64,'Verde','Impecable','2020/12/16 22:52:20',687),
('iPhone 11',64,'Violeta','Stallone','2020/12/16 22:52:31',640),
('iPhone 11',64,'Violeta','Correcto','2020/12/16 22:52:31',649),
('iPhone 11',64,'Violeta','Buen estado','2020/12/16 22:52:31',630),
('iPhone 11',64,'Violeta','Muy bueno','2020/12/16 22:52:31',643),
('iPhone 11',64,'Violeta','Impecable','2020/12/16 22:52:31',641),
('iPhone 11',64,'Blanco','Stallone','2020/12/16 22:52:42',649),
('iPhone 11',64,'Blanco','Correcto','2020/12/16 22:52:42',620),
('iPhone 11',64,'Blanco','Buen estado','2020/12/16 22:52:42',609),
('iPhone 11',64,'Blanco','Muy bueno','2020/12/16 22:52:42',669),
('iPhone 11',64,'Blanco','Impecable','2020/12/16 22:52:42',629),
('iPhone 11',128,'Negro','Stallone','2020/12/16 22:52:53',659),
('iPhone 11',128,'Negro','Correcto','2020/12/16 22:52:53',659),
('iPhone 11',128,'Negro','Buen estado','2020/12/16 22:52:53',698),
('iPhone 11',128,'Negro','Muy bueno','2020/12/16 22:52:53',713),
('iPhone 11',128,'Negro','Impecable','2020/12/16 22:52:53',699),
('iPhone 11',128,'Rojo','Stallone','2020/12/16 22:53:06',659),
('iPhone 11',128,'Rojo','Correcto','2020/12/16 22:53:06',630),
('iPhone 11',128,'Rojo','Buen estado','2020/12/16 22:53:06',698),
('iPhone 11',128,'Rojo','Muy bueno','2020/12/16 22:53:06',710),
('iPhone 11',128,'Rojo','Impecable','2020/12/16 22:53:06',725),
('iPhone 11',128,'Amarillo','Stallone','2020/12/16 22:53:18',690),
('iPhone 11',128,'Amarillo','Correcto','2020/12/16 22:53:18',739),
('iPhone 11',128,'Amarillo','Buen estado','2020/12/16 22:53:18',676),
('iPhone 11',128,'Amarillo','Muy bueno','2020/12/16 22:53:18',699),
('iPhone 11',128,'Amarillo','Impecable','2020/12/16 22:53:18',NULL),
('iPhone 11',128,'Verde','Stallone','2020/12/16 22:53:29',NULL),
('iPhone 11',128,'Verde','Correcto','2020/12/16 22:53:29',728),
('iPhone 11',128,'Verde','Buen estado','2020/12/16 22:53:29',698),
('iPhone 11',128,'Verde','Muy bueno','2020/12/16 22:53:29',713),
('iPhone 11',128,'Verde','Impecable','2020/12/16 22:53:29',NULL),
('iPhone 11',64,'Violeta','Stallone','2020/12/16 22:53:40',640),
('iPhone 11',64,'Violeta','Correcto','2020/12/16 22:53:40',649),
('iPhone 11',64,'Violeta','Buen estado','2020/12/16 22:53:40',630),
('iPhone 11',64,'Violeta','Muy bueno','2020/12/16 22:53:40',643),
('iPhone 11',64,'Violeta','Impecable','2020/12/16 22:53:40',641),
('iPhone 11',64,'Blanco','Stallone','2020/12/16 22:53:51',649),
('iPhone 11',64,'Blanco','Correcto','2020/12/16 22:53:51',620),
('iPhone 11',64,'Blanco','Buen estado','2020/12/16 22:53:51',609),
('iPhone 11',64,'Blanco','Muy bueno','2020/12/16 22:53:51',669),
('iPhone 11',64,'Blanco','Impecable','2020/12/16 22:53:51',629),
('iPhone XR',64,'Negro','Stallone','2020/12/16 23:47:11',424),
('iPhone XR',64,'Negro','Correcto','2020/12/16 23:47:11',429),
('iPhone XR',64,'Negro','Buen estado','2020/12/16 23:47:11',453),
('iPhone XR',64,'Negro','Muy bueno','2020/12/16 23:47:11',479),
('iPhone XR',64,'Negro','Impecable','2020/12/16 23:47:11',554),
('iPhone XR',64,'Rojo','Stallone','2020/12/16 23:47:22',425),
('iPhone XR',64,'Rojo','Correcto','2020/12/16 23:47:22',429),
('iPhone XR',64,'Rojo','Buen estado','2020/12/16 23:47:22',454),
('iPhone XR',64,'Rojo','Muy bueno','2020/12/16 23:47:22',439),
('iPhone XR',64,'Rojo','Impecable','2020/12/16 23:47:22',497),
('iPhone XR',64,'Coral','Stallone','2020/12/16 23:47:34',431),
('iPhone XR',64,'Coral','Correcto','2020/12/16 23:47:34',429),
('iPhone XR',64,'Coral','Buen estado','2020/12/16 23:47:34',441),
('iPhone XR',64,'Coral','Muy bueno','2020/12/16 23:47:34',447),
('iPhone XR',64,'Coral','Impecable','2020/12/16 23:47:34',479),
('iPhone XR',64,'Azul','Stallone','2020/12/16 23:47:45',434),
('iPhone XR',64,'Azul','Correcto','2020/12/16 23:47:45',421),
('iPhone XR',64,'Azul','Buen estado','2020/12/16 23:47:45',449),
('iPhone XR',64,'Azul','Muy bueno','2020/12/16 23:47:45',439),
('iPhone XR',64,'Azul','Impecable','2020/12/16 23:47:45',470),
('iPhone XR',64,'Amarillo','Stallone','2020/12/16 23:47:56',464),
('iPhone XR',64,'Amarillo','Correcto','2020/12/16 23:47:56',509),
('iPhone XR',64,'Amarillo','Buen estado','2020/12/16 23:47:56',446),
('iPhone XR',64,'Amarillo','Muy bueno','2020/12/16 23:47:56',457),
('iPhone XR',64,'Amarillo','Impecable','2020/12/16 23:47:56',499),
('iPhone XR',64,'Blanco','Stallone','2020/12/16 23:48:07',439),
('iPhone XR',64,'Blanco','Correcto','2020/12/16 23:48:07',439),
('iPhone XR',64,'Blanco','Buen estado','2020/12/16 23:48:07',462),
('iPhone XR',64,'Blanco','Muy bueno','2020/12/16 23:48:07',472),
('iPhone XR',64,'Blanco','Impecable','2020/12/16 23:48:07',505),
('iPhone XR',128,'Negro','Stallone','2020/12/16 23:48:19',482),
('iPhone XR',128,'Negro','Correcto','2020/12/16 23:48:19',486),
('iPhone XR',128,'Negro','Buen estado','2020/12/16 23:48:19',507),
('iPhone XR',128,'Negro','Muy bueno','2020/12/16 23:48:19',499),
('iPhone XR',128,'Negro','Impecable','2020/12/16 23:48:19',567),
('iPhone XR',128,'Rojo','Stallone','2020/12/16 23:48:29',NULL),
('iPhone XR',128,'Rojo','Correcto','2020/12/16 23:48:29',486),
('iPhone XR',128,'Rojo','Buen estado','2020/12/16 23:48:29',464),
('iPhone XR',128,'Rojo','Muy bueno','2020/12/16 23:48:29',496),
('iPhone XR',128,'Rojo','Impecable','2020/12/16 23:48:29',500),
('iPhone XR',128,'Coral','Stallone','2020/12/16 23:48:41',469),
('iPhone XR',128,'Coral','Correcto','2020/12/16 23:48:41',488),
('iPhone XR',128,'Coral','Buen estado','2020/12/16 23:48:41',489),
('iPhone XR',128,'Coral','Muy bueno','2020/12/16 23:48:41',536),
('iPhone XR',128,'Coral','Impecable','2020/12/16 23:48:41',500),
('iPhone XR',128,'Azul','Stallone','2020/12/16 23:48:52',478),
('iPhone XR',128,'Azul','Correcto','2020/12/16 23:48:52',486),
('iPhone XR',128,'Azul','Buen estado','2020/12/16 23:48:52',491),
('iPhone XR',128,'Azul','Muy bueno','2020/12/16 23:48:52',529),
('iPhone XR',128,'Azul','Impecable','2020/12/16 23:48:52',500),
('iPhone XR',128,'Amarillo','Stallone','2020/12/16 23:49:03',544),
('iPhone XR',128,'Amarillo','Correcto','2020/12/16 23:49:03',486),
('iPhone XR',128,'Amarillo','Buen estado','2020/12/16 23:49:03',499),
('iPhone XR',128,'Amarillo','Muy bueno','2020/12/16 23:49:03',NULL),
('iPhone XR',128,'Amarillo','Impecable','2020/12/16 23:49:03',500),
('iPhone XR',128,'Blanco','Stallone','2020/12/16 23:49:15',474),
('iPhone XR',128,'Blanco','Correcto','2020/12/16 23:49:15',466),
('iPhone XR',128,'Blanco','Buen estado','2020/12/16 23:49:15',472),
('iPhone XR',128,'Blanco','Muy bueno','2020/12/16 23:49:15',525),
('iPhone XR',128,'Blanco','Impecable','2020/12/16 23:49:15',558),
('iPhone XR',256,'Negro','Stallone','2020/12/16 23:49:26',557),
('iPhone XR',256,'Negro','Correcto','2020/12/16 23:49:26',669),
('iPhone XR',256,'Negro','Buen estado','2020/12/16 23:49:26',NULL),
('iPhone XR',256,'Negro','Muy bueno','2020/12/16 23:49:26',749),
('iPhone XR',256,'Negro','Impecable','2020/12/16 23:49:26',615),
('iPhone XR',256,'Rojo','Stallone','2020/12/16 23:49:37',480),
('iPhone XR',256,'Rojo','Correcto','2020/12/16 23:49:37',470),
('iPhone XR',256,'Rojo','Buen estado','2020/12/16 23:49:37',504),
('iPhone XR',256,'Rojo','Muy bueno','2020/12/16 23:49:37',496),
('iPhone XR',256,'Rojo','Impecable','2020/12/16 23:49:37',NULL),
('iPhone XR',256,'Coral','Stallone','2020/12/16 23:49:48',480),
('iPhone XR',256,'Coral','Correcto','2020/12/16 23:49:48',499),
('iPhone XR',256,'Coral','Buen estado','2020/12/16 23:49:48',589),
('iPhone XR',256,'Coral','Muy bueno','2020/12/16 23:49:48',599),
('iPhone XR',256,'Coral','Impecable','2020/12/16 23:49:48',NULL),
('iPhone XR',256,'Azul','Stallone','2020/12/16 23:49:59',470),
('iPhone XR',256,'Azul','Correcto','2020/12/16 23:49:59',499),
('iPhone XR',256,'Azul','Buen estado','2020/12/16 23:49:59',569),
('iPhone XR',256,'Azul','Muy bueno','2020/12/16 23:49:59',525),
('iPhone XR',256,'Azul','Impecable','2020/12/16 23:49:59',545),
('iPhone XR',256,'Amarillo','Stallone','2020/12/16 23:50:11',NULL),
('iPhone XR',256,'Amarillo','Correcto','2020/12/16 23:50:11',519),
('iPhone XR',256,'Amarillo','Buen estado','2020/12/16 23:50:11',632),
('iPhone XR',256,'Amarillo','Muy bueno','2020/12/16 23:50:11',NULL),
('iPhone XR',256,'Amarillo','Impecable','2020/12/16 23:50:11',NULL),
('iPhone XR',256,'Blanco','Stallone','2020/12/16 23:50:22',NULL),
('iPhone XR',256,'Blanco','Correcto','2020/12/16 23:50:22',490),
('iPhone XR',256,'Blanco','Buen estado','2020/12/16 23:50:22',NULL),
('iPhone XR',256,'Blanco','Muy bueno','2020/12/16 23:50:22',696),
('iPhone XR',256,'Blanco','Impecable','2020/12/16 23:50:22',NULL),
('iPhone XS',64,'Gris','Stallone','2020/12/16 23:50:33',473),
('iPhone XS',64,'Gris','Correcto','2020/12/16 23:50:33',457),
('iPhone XS',64,'Gris','Buen estado','2020/12/16 23:50:33',513),
('iPhone XS',64,'Gris','Muy bueno','2020/12/16 23:50:33',528),
('iPhone XS',64,'Gris','Impecable','2020/12/16 23:50:33',531),
('iPhone XS',64,'Oro','Stallone','2020/12/16 23:50:44',480),
('iPhone XS',64,'Oro','Correcto','2020/12/16 23:50:44',460),
('iPhone XS',64,'Oro','Buen estado','2020/12/16 23:50:44',499),
('iPhone XS',64,'Oro','Muy bueno','2020/12/16 23:50:44',496),
('iPhone XS',64,'Oro','Impecable','2020/12/16 23:50:44',519),
('iPhone XS',64,'Plata','Stallone','2020/12/16 23:50:55',463),
('iPhone XS',64,'Plata','Correcto','2020/12/16 23:50:55',456),
('iPhone XS',64,'Plata','Buen estado','2020/12/16 23:50:55',487),
('iPhone XS',64,'Plata','Muy bueno','2020/12/16 23:50:55',531),
('iPhone XS',64,'Plata','Impecable','2020/12/16 23:50:55',580),
('iPhone XS',256,'Gris','Stallone','2020/12/16 23:51:06',562),
('iPhone XS',256,'Gris','Correcto','2020/12/16 23:51:06',526),
('iPhone XS',256,'Gris','Buen estado','2020/12/16 23:51:06',609),
('iPhone XS',256,'Gris','Muy bueno','2020/12/16 23:51:06',598),
('iPhone XS',256,'Gris','Impecable','2020/12/16 23:51:06',642),
('iPhone XS',256,'Oro','Stallone','2020/12/16 23:51:17',528),
('iPhone XS',256,'Oro','Correcto','2020/12/16 23:51:17',526),
('iPhone XS',256,'Oro','Buen estado','2020/12/16 23:51:17',531),
('iPhone XS',256,'Oro','Muy bueno','2020/12/16 23:51:17',598),
('iPhone XS',256,'Oro','Impecable','2020/12/16 23:51:17',620),
('iPhone XS',256,'Plata','Stallone','2020/12/16 23:51:28',530),
('iPhone XS',256,'Plata','Correcto','2020/12/16 23:51:28',600),
('iPhone XS',256,'Plata','Buen estado','2020/12/16 23:51:28',559),
('iPhone XS',256,'Plata','Muy bueno','2020/12/16 23:51:28',598),
('iPhone XS',256,'Plata','Impecable','2020/12/16 23:51:28',680),
('iPhone 11',64,'Negro','Stallone','2020/12/16 23:51:39',610),
('iPhone 11',64,'Negro','Correcto','2020/12/16 23:51:39',605),
('iPhone 11',64,'Negro','Buen estado','2020/12/16 23:51:39',609),
('iPhone 11',64,'Negro','Muy bueno','2020/12/16 23:51:39',670),
('iPhone 11',64,'Negro','Impecable','2020/12/16 23:51:39',640),
('iPhone 11',64,'Rojo','Stallone','2020/12/16 23:51:50',635),
('iPhone 11',64,'Rojo','Correcto','2020/12/16 23:51:50',570),
('iPhone 11',64,'Rojo','Buen estado','2020/12/16 23:51:50',579),
('iPhone 11',64,'Rojo','Muy bueno','2020/12/16 23:51:50',619),
('iPhone 11',64,'Rojo','Impecable','2020/12/16 23:51:50',627),
('iPhone 11',64,'Amarillo','Stallone','2020/12/16 23:52:02',650),
('iPhone 11',64,'Amarillo','Correcto','2020/12/16 23:52:02',650),
('iPhone 11',64,'Amarillo','Buen estado','2020/12/16 23:52:02',579),
('iPhone 11',64,'Amarillo','Muy bueno','2020/12/16 23:52:02',639),
('iPhone 11',64,'Amarillo','Impecable','2020/12/16 23:52:02',645),
('iPhone 11',64,'Verde','Stallone','2020/12/16 23:52:13',650),
('iPhone 11',64,'Verde','Correcto','2020/12/16 23:52:13',621),
('iPhone 11',64,'Verde','Buen estado','2020/12/16 23:52:13',609),
('iPhone 11',64,'Verde','Muy bueno','2020/12/16 23:52:13',649),
('iPhone 11',64,'Verde','Impecable','2020/12/16 23:52:13',687),
('iPhone 11',64,'Violeta','Stallone','2020/12/16 23:52:24',640),
('iPhone 11',64,'Violeta','Correcto','2020/12/16 23:52:24',649),
('iPhone 11',64,'Violeta','Buen estado','2020/12/16 23:52:24',630),
('iPhone 11',64,'Violeta','Muy bueno','2020/12/16 23:52:24',643),
('iPhone 11',64,'Violeta','Impecable','2020/12/16 23:52:24',670),
('iPhone 11',64,'Blanco','Stallone','2020/12/16 23:52:36',649),
('iPhone 11',64,'Blanco','Correcto','2020/12/16 23:52:36',620),
('iPhone 11',64,'Blanco','Buen estado','2020/12/16 23:52:36',609),
('iPhone 11',64,'Blanco','Muy bueno','2020/12/16 23:52:36',669),
('iPhone 11',64,'Blanco','Impecable','2020/12/16 23:52:36',629),
('iPhone 11',128,'Negro','Stallone','2020/12/16 23:52:47',659),
('iPhone 11',128,'Negro','Correcto','2020/12/16 23:52:47',659),
('iPhone 11',128,'Negro','Buen estado','2020/12/16 23:52:47',698),
('iPhone 11',128,'Negro','Muy bueno','2020/12/16 23:52:47',713),
('iPhone 11',128,'Negro','Impecable','2020/12/16 23:52:47',699),
('iPhone 11',128,'Rojo','Stallone','2020/12/16 23:52:58',659),
('iPhone 11',128,'Rojo','Correcto','2020/12/16 23:52:58',652),
('iPhone 11',128,'Rojo','Buen estado','2020/12/16 23:52:58',698),
('iPhone 11',128,'Rojo','Muy bueno','2020/12/16 23:52:58',710),
('iPhone 11',128,'Rojo','Impecable','2020/12/16 23:52:58',725),
('iPhone 11',128,'Amarillo','Stallone','2020/12/16 23:53:09',690),
('iPhone 11',128,'Amarillo','Correcto','2020/12/16 23:53:09',739),
('iPhone 11',128,'Amarillo','Buen estado','2020/12/16 23:53:09',676),
('iPhone 11',128,'Amarillo','Muy bueno','2020/12/16 23:53:09',699),
('iPhone 11',128,'Amarillo','Impecable','2020/12/16 23:53:09',NULL),
('iPhone 11',128,'Verde','Stallone','2020/12/16 23:53:20',NULL),
('iPhone 11',128,'Verde','Correcto','2020/12/16 23:53:20',728),
('iPhone 11',128,'Verde','Buen estado','2020/12/16 23:53:20',698),
('iPhone 11',128,'Verde','Muy bueno','2020/12/16 23:53:20',713),
('iPhone 11',128,'Verde','Impecable','2020/12/16 23:53:20',NULL),
('iPhone 11',64,'Violeta','Stallone','2020/12/16 23:53:32',640),
('iPhone 11',64,'Violeta','Correcto','2020/12/16 23:53:32',649),
('iPhone 11',64,'Violeta','Buen estado','2020/12/16 23:53:32',630),
('iPhone 11',64,'Violeta','Muy bueno','2020/12/16 23:53:32',643),
('iPhone 11',64,'Violeta','Impecable','2020/12/16 23:53:32',670),
('iPhone 11',64,'Blanco','Stallone','2020/12/16 23:53:43',649),
('iPhone 11',64,'Blanco','Correcto','2020/12/16 23:53:43',620),
('iPhone 11',64,'Blanco','Buen estado','2020/12/16 23:53:43',609),
('iPhone 11',64,'Blanco','Muy bueno','2020/12/16 23:53:43',669),
('iPhone 11',64,'Blanco','Impecable','2020/12/16 23:53:43',629),
('iPhone XR',64,'Negro','Stallone','2020/12/17 00:47:11',424),
('iPhone XR',64,'Negro','Correcto','2020/12/17 00:47:11',429),
('iPhone XR',64,'Negro','Buen estado','2020/12/17 00:47:11',453),
('iPhone XR',64,'Negro','Muy bueno','2020/12/17 00:47:11',479),
('iPhone XR',64,'Negro','Impecable','2020/12/17 00:47:11',554),
('iPhone XR',64,'Rojo','Stallone','2020/12/17 00:47:22',425),
('iPhone XR',64,'Rojo','Correcto','2020/12/17 00:47:22',429),
('iPhone XR',64,'Rojo','Buen estado','2020/12/17 00:47:22',454),
('iPhone XR',64,'Rojo','Muy bueno','2020/12/17 00:47:22',439),
('iPhone XR',64,'Rojo','Impecable','2020/12/17 00:47:22',497),
('iPhone XR',64,'Coral','Stallone','2020/12/17 00:47:34',431),
('iPhone XR',64,'Coral','Correcto','2020/12/17 00:47:34',429),
('iPhone XR',64,'Coral','Buen estado','2020/12/17 00:47:34',441),
('iPhone XR',64,'Coral','Muy bueno','2020/12/17 00:47:34',447),
('iPhone XR',64,'Coral','Impecable','2020/12/17 00:47:34',479),
('iPhone XR',64,'Azul','Stallone','2020/12/17 00:47:45',434),
('iPhone XR',64,'Azul','Correcto','2020/12/17 00:47:45',421),
